fpr,tpr,thresholds
0.0,0.0,2.0
0.0,0.07350545354135027,1.0
0.0,0.07522021261908049,0.9999992358618242
0.0,0.07786276404804639,0.9999985805561098
0.0,0.07816926687836531,0.9999985753486602
0.0,0.07889272400938838,0.9999980671091523
0.0,0.07918818169266878,0.9999978583323165
0.0,0.09101753417092365,0.9999973181361046
0.0,0.1003589672787519,0.999997250311303
0.0,0.1004418058815408,0.9999972257560806
0.0,0.10638409498826454,0.9999969691697869
0.0,0.10758801601546321,0.9999968389192265
0.0,0.10976390998205164,0.9999967787572668
0.0,0.1111970178102996,0.999996606396815
0.0,0.11687422338809886,0.9999966039753228
0.0,0.12017672235261632,0.9999962630268548
0.0,0.12044732845506005,0.9999960136550434
0.0,0.12176722352616319,0.9999956005763245
0.0,0.12402043352202126,0.9999951353421735
0.0,0.12432969763909982,0.9999946455695073
0.0,0.12501173546872843,0.9999938910779193
0.0,0.12977219384233052,0.999993856708118
0.0,0.13019743200331355,0.9999936538797354
0.0,0.13037415435592986,0.9999934887829355
0.0,0.13513185144277234,0.9999928263324052
0.0,0.14466105205025542,0.9999927512733813
0.0,0.14608863730498411,0.9999919039312682
0.0,0.1541156979152285,0.9999916981735033
0.0,0.17098163744304845,0.9999916556193419
0.0,0.17098992130332735,0.9999914243267741
0.0,0.17106171475907772,0.9999908294586242
0.0,0.17183763633853374,0.9999908088235294
0.0,0.17749275162225597,0.9999905715599919
0.0,0.17763081596023747,0.9999904590202396
0.0,0.17859450503934834,0.9999902034074561
0.0,0.17864144691426204,0.9999895093361758
0.0,0.1816291591881817,0.9999881336913908
0.0,0.18708822311197018,0.9999878916744187
0.0,0.1875797321551843,0.9999877985460829
0.0,0.18974458097473423,0.9999875969496071
0.0,0.1898163744304846,0.9999871991355815
0.0,0.19060057987021953,0.9999871523093724
0.0,0.19093469556813475,0.9999868502181137
0.0,0.19240646141101753,0.9999866861376374
0.0,0.1938230015187077,0.9999865889266075
0.0,0.2031478669059782,0.9999853094990772
0.0,0.2219798426066547,0.9999851174304992
0.0,0.22291315753140964,0.9999847579559905
0.0,0.22350407289797045,0.9999841749042073
0.0,0.2243738782272539,0.9999840622474168
0.0,0.22450641999171614,0.9999833949797797
0.0,0.22578765704818446,0.9999818658959486
0.0,0.23298080905702057,0.9999818339652103
0.0,0.23738782272539002,0.9999810367888079
0.0,0.24108794698329422,0.9999809196718183
0.0,0.24134198536518017,0.9999808006835647
0.0,0.2423029131575314,0.9999807715922031
0.0,0.24654424962032306,0.9999804445408568
0.0,0.24708822311197018,0.9999794422988411
0.0,0.24720695844263427,0.9999792358803987
0.0,0.2507883473698744,0.9999775340886057
0.0,0.2581223250034516,0.9999774996785668
0.0,0.2591081043766395,0.9999771251380933
0.0,0.26427723319066687,0.9999765832730059
0.0,0.26545630263702885,0.9999730202798952
0.0,0.2720419715587464,0.9999719778648458
0.0,0.2767969073588292,0.9999718127327926
0.0,0.2768410879469833,0.9999711853406318
0.0,0.27848405356896316,0.9999710958097789
0.0,0.2791633301118321,0.9999696440632633
0.0,0.2800193290073174,0.9999696371641111
0.0,0.2827336738920337,0.9999690530291016
0.0,0.2845478392931106,0.9999688291177418
0.0,0.2860306502830319,0.9999680828885396
0.0,0.2860637857241475,0.9999669590779391
0.0,0.28807124119839844,0.9999668698193439
0.0,0.28862625983708406,0.9999664465472866
0.0,0.28931382024023194,0.9999663228131249
0.0,0.2900262322242165,0.9999629672329251
0.0,0.2905232638409499,0.999962476948452
0.0,0.29117492751622254,0.9999621969297013
0.0,0.2911859726632611,0.9999615965083682
0.0,0.29137097887615626,0.9999605674704778
0.0,0.296462791660914,0.9999577782358857
0.0,0.2965842882783377,0.9999576122906255
0.0,0.2969349716968107,0.9999575590712285
0.0,0.319097059229601,0.9999565706887829
0.0,0.3208228634543697,0.9999556138392655
0.0,0.34759353858898245,0.9999555062542329
0.0,0.34786966726494545,0.9999541085590431
0.0,0.34828109899213033,0.9999521838277663
0.0,0.34830042799944777,0.9999518072289156
0.0,0.35555432831699574,0.9999506415964065
0.0,0.35568134750793867,0.9999497526842486
0.0,0.3669170233328731,0.9999490316450773
0.0,0.36736711307469283,0.9999475203358699
0.0,0.3699986193566202,0.9999469937797242
0.0,0.3725500483225183,0.999946145162031
0.0,0.3727074416678172,0.9999449308556422
0.0,0.37275438354273094,0.9999433088636323
0.0,0.3729973767775783,0.9999428577879172
0.0,0.3736628468866492,0.9999427514542857
0.0,0.3793925169128814,0.9999425223325021
0.0,0.39149247549358,0.9999422850689645
