fpr,tpr,thresholds
0.0,0.0,2.0
3.1672731994843678e-06,0.09241474527129642,1.0
3.1672731994843678e-06,0.0986469694877813,0.9999999999999998
3.1672731994843678e-06,0.10163744304846058,0.9999999999999996
3.1672731994843678e-06,0.10328869253071932,0.9999999999999993
3.1672731994843678e-06,0.10436835565373465,0.9999999999999991
3.1672731994843678e-06,0.10499792903493027,0.9999999999999989
3.1672731994843678e-06,0.1058925859450504,0.9999999999999987
3.1672731994843678e-06,0.10652492061300566,0.9999999999999984
3.1672731994843678e-06,0.10708546182521055,0.9999999999999982
3.1672731994843678e-06,0.10754935800082839,0.999999999999998
3.1672731994843678e-06,0.10811818307331217,0.9999999999999978
3.1672731994843678e-06,0.10864006627088223,0.9999999999999976
3.1672731994843678e-06,0.10923650421096232,0.9999999999999973
3.1672731994843678e-06,0.10989092917299462,0.9999999999999971
3.1672731994843678e-06,0.11042109623084358,0.9999999999999969
3.1672731994843678e-06,0.11082148281098993,0.9999999999999967
3.1672731994843678e-06,0.11107828247963551,0.9999999999999964
3.1672731994843678e-06,0.11134336600855999,0.9999999999999962
3.1672731994843678e-06,0.11158635924340743,0.999999999999996
3.1672731994843678e-06,0.11186524920613006,0.9999999999999958
3.1672731994843678e-06,0.11213309402181416,0.9999999999999956
3.1672731994843678e-06,0.11236504210962309,0.9999999999999953
3.1672731994843678e-06,0.11259975148419163,0.9999999999999951
3.1672731994843678e-06,0.11301946707165539,0.9999999999999949
3.1672731994843678e-06,0.11349440839431175,0.9999999999999947
3.1672731994843678e-06,0.11374292420267845,0.9999999999999944
3.1672731994843678e-06,0.11398039486400663,0.9999999999999942
3.1672731994843678e-06,0.11419301394449814,0.999999999999994
3.1672731994843678e-06,0.11439734916471075,0.9999999999999938
3.1672731994843678e-06,0.11465691012011597,0.9999999999999936
3.1672731994843678e-06,0.1148529614800497,0.9999999999999933
3.1672731994843678e-06,0.11507662570757973,0.9999999999999931
3.1672731994843678e-06,0.11520916747204198,0.9999999999999929
3.1672731994843678e-06,0.11537208339086014,0.9999999999999927
6.3345463989687355e-06,0.11556813475079387,0.9999999999999925
6.3345463989687355e-06,0.11578627640480464,0.9999999999999922
6.3345463989687355e-06,0.11595471489714207,0.999999999999992
6.3345463989687355e-06,0.11618114041143172,0.9999999999999918
6.3345463989687355e-06,0.11638547563164435,0.9999999999999916
6.3345463989687355e-06,0.11666436559436698,0.9999999999999913
6.3345463989687355e-06,0.11692116526301256,0.9999999999999911
6.3345463989687355e-06,0.11706475217451333,0.9999999999999909
6.3345463989687355e-06,0.11726356482120669,0.9999999999999907
6.3345463989687355e-06,0.11742648074002485,0.9999999999999905
6.3345463989687355e-06,0.11759215794560265,0.9999999999999902
6.3345463989687355e-06,0.11776335772469972,0.99999999999999
6.3345463989687355e-06,0.11790418334944083,0.9999999999999898
6.3345463989687355e-06,0.11802844125362419,0.9999999999999896
6.3345463989687355e-06,0.11816374430484605,0.9999999999999893
6.3345463989687355e-06,0.11827143448847163,0.9999999999999891
6.3345463989687355e-06,0.1184260665470109,0.9999999999999889
6.3345463989687355e-06,0.11855860831147315,0.9999999999999887
6.3345463989687355e-06,0.11866077592157946,0.9999999999999885
6.3345463989687355e-06,0.1188485434212343,0.9999999999999882
6.3345463989687355e-06,0.11908601408256247,0.999999999999988
6.3345463989687355e-06,0.11932624603065028,0.9999999999999878
6.3345463989687355e-06,0.11952781996410328,0.9999999999999876
6.3345463989687355e-06,0.11963827143448848,0.9999999999999873
6.3345463989687355e-06,0.11976805191219109,0.9999999999999871
6.3345463989687355e-06,0.11988126466933591,0.9999999999999869
6.3345463989687355e-06,0.11993096783100925,0.9999999999999867
6.3345463989687355e-06,0.12006350959547149,0.9999999999999865
6.3345463989687355e-06,0.12017119977909706,0.9999999999999862
6.3345463989687355e-06,0.1202567996686456,0.999999999999986
6.3345463989687355e-06,0.12041695430070413,0.9999999999999858
6.3345463989687355e-06,0.12050531547701229,0.9999999999999856
6.3345463989687355e-06,0.12067099268259009,0.9999999999999853
6.3345463989687355e-06,0.12077868286621565,0.9999999999999851
6.3345463989687355e-06,0.12084495374844678,0.9999999999999849
6.3345463989687355e-06,0.1209305536379953,0.9999999999999847
6.3345463989687355e-06,0.12101339224078421,0.9999999999999845
6.3345463989687355e-06,0.12109899213033273,0.9999999999999842
6.3345463989687355e-06,0.12119287588016016,0.999999999999984
6.3345463989687355e-06,0.12126743062267016,0.9999999999999838
6.3345463989687355e-06,0.1213530305122187,0.9999999999999836
6.3345463989687355e-06,0.12147728841640204,0.9999999999999833
6.3345463989687355e-06,0.12159326246030651,0.9999999999999831
6.3345463989687355e-06,0.12177274609968246,0.9999999999999829
6.3345463989687355e-06,0.12205991992268397,0.9999999999999825
6.3345463989687355e-06,0.1221814165401077,0.9999999999999822
6.3345463989687355e-06,0.12230843573105067,0.999999999999982
6.3345463989687355e-06,0.12241612591467624,0.9999999999999818
6.3345463989687355e-06,0.12254590639237885,0.9999999999999816
6.3345463989687355e-06,0.12265635786276405,0.9999999999999813
6.3345463989687355e-06,0.12279718348750518,0.9999999999999811
6.3345463989687355e-06,0.12286069308297666,0.9999999999999809
6.3345463989687355e-06,0.12313406047218003,0.9999999999999802
6.3345463989687355e-06,0.12320309264117078,0.99999999999998
6.3345463989687355e-06,0.12327488609692117,0.9999999999999798
6.3345463989687355e-06,0.1233522021261908,0.9999999999999796
6.3345463989687355e-06,0.12344608587601823,0.9999999999999793
6.3345463989687355e-06,0.12355929863316305,0.9999999999999791
6.3345463989687355e-06,0.12364765980947122,0.9999999999999789
6.3345463989687355e-06,0.12381885958856827,0.9999999999999785
6.3345463989687355e-06,0.12389617561783792,0.9999999999999782
6.3345463989687355e-06,0.12396520778682867,0.999999999999978
6.3345463989687355e-06,0.12409222697777164,0.9999999999999778
6.3345463989687355e-06,0.12416678172028166,0.9999999999999776
6.3345463989687355e-06,0.12428275576418611,0.9999999999999774
6.3345463989687355e-06,0.12438492337429242,0.9999999999999771
6.3345463989687355e-06,0.12447880712411984,0.9999999999999769
6.3345463989687355e-06,0.1245947811680243,0.9999999999999767
6.3345463989687355e-06,0.1246969487781306,0.9999999999999765
6.3345463989687355e-06,0.12477150352064062,0.9999999999999762
6.3345463989687355e-06,0.12483777440287173,0.999999999999976
6.3345463989687355e-06,0.12490956785862212,0.9999999999999758
6.3345463989687355e-06,0.12497860002761287,0.9999999999999756
6.3345463989687355e-06,0.1250200193290073,0.9999999999999754
6.3345463989687355e-06,0.12515808366698883,0.9999999999999749
6.3345463989687355e-06,0.1252188319757007,0.9999999999999747
6.3345463989687355e-06,0.12527405771089328,0.9999999999999745
6.3345463989687355e-06,0.12534308987988402,0.9999999999999742
6.3345463989687355e-06,0.1254231671959133,0.999999999999974
6.3345463989687355e-06,0.1254783929311059,0.9999999999999738
6.3345463989687355e-06,0.12553085737953887,0.9999999999999736
6.3345463989687355e-06,0.12557503796769295,0.9999999999999734
6.3345463989687355e-06,0.12563026370288555,0.9999999999999731
6.3345463989687355e-06,0.12572967002623223,0.9999999999999729
6.3345463989687355e-06,0.1258014634819826,0.9999999999999727
6.3345463989687355e-06,0.1258925859450504,0.9999999999999725
6.3345463989687355e-06,0.1259588568272815,0.9999999999999722
6.3345463989687355e-06,0.12600579870219522,0.999999999999972
6.3345463989687355e-06,0.12606654701090708,0.9999999999999718
6.3345463989687355e-06,0.12611901145934004,0.9999999999999716
6.3345463989687355e-06,0.12616595333425376,0.9999999999999714
6.3345463989687355e-06,0.1262073726356482,0.9999999999999711
6.3345463989687355e-06,0.1262708822311197,0.9999999999999709
6.3345463989687355e-06,0.1263454369736297,0.9999999999999707
6.3345463989687355e-06,0.12639790142206267,0.9999999999999705
6.3345463989687355e-06,0.12646969487781307,0.9999999999999702
6.3345463989687355e-06,0.1265276818997653,0.99999999999997
6.3345463989687355e-06,0.1265580560541212,0.9999999999999698
6.3345463989687355e-06,0.12660775921579456,0.9999999999999696
6.3345463989687355e-06,0.12671821068617975,0.9999999999999691
6.3345463989687355e-06,0.1267789589948916,0.9999999999999689
6.3345463989687355e-06,0.12684522987712274,0.9999999999999687
6.3345463989687355e-06,0.1268866491785172,0.9999999999999685
6.3345463989687355e-06,0.12693911362695015,0.9999999999999682
6.3345463989687355e-06,0.12700538450918128,0.999999999999968
6.3345463989687355e-06,0.12706613281789314,0.9999999999999678
6.3345463989687355e-06,0.12711583597956647,0.9999999999999676
6.3345463989687355e-06,0.12721248101615354,0.9999999999999674
