fpr,tpr,threshold
0.0,0.0,2.0
0.01247537754432042,0.4443451050514081,1.0
0.013131976362442548,0.4443451050514081,0.9999999984156176
0.013898008316918363,0.4443451050514081,0.9999999983948129
0.014226307725979426,0.4443451050514081,0.9999999983828607
0.014882906544101553,0.4443451050514081,0.9999999983699177
0.015101772816808929,0.4443451050514081,0.999999998367902
0.015758371634931056,0.4443451050514081,0.9999999983066772
0.01608667104399212,0.4443451050514081,0.9999999982165946
0.016305537316699495,0.4443451050514081,0.9999999967711792
0.016305537316699495,0.47518998658918193,0.9999999961274177
0.016414970453053186,0.47518998658918193,0.9999999961126873
0.016414970453053186,0.4877067501117568,0.9999999959662222
0.016524403589406874,0.4877067501117568,0.9999999959647159
0.016524403589406874,0.4881537773804202,0.9999999959584347
0.016633836725760562,0.4881537773804202,0.9999999959558039
0.016633836725760562,0.48994188645507375,0.9999999959404917
0.01674326986211425,0.48994188645507375,0.9999999959322139
0.01674326986211425,0.4908359409924005,0.9999999959220478
0.016852702998467937,0.4908359409924005,0.9999999959215682
0.016852702998467937,0.49128296826106393,0.9999999959112369
0.016962136134821625,0.49128296826106393,0.9999999958915886
0.016962136134821625,0.4930710773357175,0.9999999958814101
0.01729043554388269,0.4930710773357175,0.9999999958720558
0.01729043554388269,0.4935181046043809,0.999999995872006
0.017399868680236377,0.4935181046043809,0.9999999958682313
0.017399868680236377,0.49396513187304425,0.9999999958670749
0.01772816808929744,0.49396513187304425,0.9999999958523755
0.01772816808929744,0.49441215914170766,0.9999999958510237
0.017947034362004816,0.49441215914170766,0.9999999958488193
0.017947034362004816,0.494859186410371,0.9999999958456076
0.018056467498358503,0.494859186410371,0.9999999958435026
0.018056467498358503,0.4962002682163612,0.9999999958298833
0.01816590063471219,0.4962002682163612,0.9999999958268244
0.01816590063471219,0.49664729548502456,0.9999999958241546
0.01827533377106588,0.49664729548502456,0.9999999958236891
0.01827533377106588,0.497094322753688,0.9999999958061832
0.018384766907419567,0.497094322753688,0.9999999958014065
0.018384766907419567,0.49843540455967816,0.9999999957941501
