fpr,tpr,thresholds
0.0,0.0,2.0
0.0,0.09189648236713896,1.0
0.0,0.09623206543601663,0.9999992057611854
0.0,0.10074643543556966,0.9999989865727948
0.0,0.10517141196978501,0.9999986482667051
0.0,0.10941760157332499,0.9999972590441709
0.0,0.11393197157287802,0.9999961948186069
0.0,0.11840164483976222,0.9999959449172918
0.0,0.11844634157243106,0.9999956872319735
0.0,0.12220086711661378,0.9999951604606349
0.0,0.12635766325481607,0.9999919326493414
0.0,0.1289500737496089,0.9999915618931575
0.0,0.13346444374916194,0.9999903866731311
0.0,0.1368613954319939,0.9999899445191127
0.0,0.14115228176820274,0.999989178823383
0.0,0.14124167523354042,0.9999857853271437
0.0,0.14374469226299558,0.9999841288489955
0.0,0.14392347919367093,0.9999827743845651
0.0,0.1483484557278863,0.9999808655335635
0.0,0.14879542305457472,0.9999773584771927
0.0,0.1505832923613284,0.9999754087408113
0.0,0.1513431368166987,0.9999691052300664
0.0,0.1524158584007509,0.9999662274844318
0.0,0.15348857998480311,0.9999642488314723
0.0,0.15393554731149153,0.9999632101930742
0.0,0.15536584275689447,0.9999623385207204
0.0,0.15724310552898582,0.9999612998823223
0.0,0.15862870424171993,0.9999607219036336
0.0,0.1594332454297591,0.9999603598677609
0.0,0.15992490948911633,0.9999598688500732
0.0,0.16108702453850623,0.9999593212293628
0.0,0.16332186117194833,0.9999581550513567
0.0,0.1637241317659679,0.9999576887822785
0.0,0.16376882849863675,0.9999576649899322
0.0,0.1665847226567738,0.9999565629740385
0.0,0.16783623117150137,0.9999532030805851
0.0,0.16931122334957316,0.9999520515559663
0.0,0.16949001028024852,0.9999501296351586
0.0,0.17145666651767755,0.9999429965151253
0.0,0.17154605998301525,0.9999396567804422
0.0,0.17248469136906092,0.9999384562093254
0.0,0.17775890582398426,0.9999368534739672
0.0,0.17784829928932194,0.9999364927955748
0.0,0.17954677513073794,0.999935926622015
0.0,0.18133464443749162,0.9999357381213553
0.0,0.18209448889286192,0.999935688666644
0.0,0.1822732758235373,0.9999306664387864
0.0,0.1864300719617396,0.9999293341320044
0.0,0.18812854780315558,0.9999287708313919
0.0,0.18821794126849328,0.9999275895558293
0.0,0.18862021186251285,0.9999260729763477
0.0,0.19036338443659767,0.9999199084700184
0.0,0.19134671255531222,0.9999159238201858
0.0,0.19139140928798104,0.999914188590452
0.0,0.19161489295132525,0.9999031963764771
0.0,0.1946542707728065,0.9999031538787629
0.0,0.19550350869351452,0.9998997988862345
0.0,0.1960398694855406,0.9998990691809722
0.0,0.19854288651499574,0.9998979720641243
0.0,0.19885576364367766,0.9998974462402558
0.0,0.2021186251285031,0.9998969466302826
0.0,0.2022080185938408,0.9998968503608687
0.0,0.20225271532650962,0.9998946466124359
0.0,0.20337013364323067,0.9998932753079735
0.0,0.20453224869262057,0.9998905077652919
0.0,0.20515800294998435,0.9998824815944712
0.0,0.20529209314799088,0.9998822514999748
0.0,0.20547088007866626,0.9998801446038093
0.0,0.20556027354400394,0.999872306254434
0.0,0.20716935592008223,0.999870857637426
0.0,0.2079738971081214,0.9998704202924782
0.0,0.21163902918696642,0.9998594993311706
0.0,0.21172842265230413,0.9998578621891613
0.0,0.21190720958297948,0.9998542040607432
0.0,0.21275644750368747,0.9998502926110369
0.0,0.2173602109685782,0.9998092723588046
0.0,0.22138291690877396,0.9998035449341125
0.0,0.22375184374022258,0.9997655657600439
0.0,0.22477986859160595,0.999758550114349
0.0,0.22486926205694363,0.9996805969244603
