fpr,tpr,thresholds
0.0,0.0,1.9999999999996052
0.0,4.469673266884191e-05,0.9999999999996052
0.0,0.0001340901980065257,0.9999999999996017
0.0,0.0012962052473964153,0.9999999999994966
0.0,0.0013855987127340992,0.9999999999994957
0.0,0.0021454431681044114,0.999999999999432
0.0,0.0022348366334420952,0.9999999999994302
0.0,0.0022795333661109374,0.999999999999426
0.0,0.0023689268314486213,0.9999999999994234
0.0,0.004648460197559558,0.9999999999993301
0.0,0.0047378536628972425,0.9999999999993296
0.0,0.005318911187592187,0.9999999999993185
0.0,0.005408304652929871,0.9999999999993174
0.0,0.0055870915836052385,0.9999999999993137
0.0,0.005676485048942922,0.9999999999993125
0.0,0.00585527197961829,0.9999999999993112
0.0,0.005944665444955974,0.999999999999311
0.0,0.006212845840969025,0.9999999999993083
0.0,0.006391632771644393,0.9999999999993054
0.0,0.006570419702319761,0.9999999999993019
0.0,0.006659813167657444,0.999999999999301
0.0,0.007419657623027757,0.9999999999992872
0.0,0.007598444553703124,0.9999999999992868
0.0,0.00773253475170965,0.9999999999992866
0.0,0.00817950207839807,0.9999999999992786
0.0,0.008268895543735753,0.9999999999992781
0.0,0.008402985741742279,0.999999999999277
0.0,0.008492379207079962,0.9999999999992766
0.0,0.009028739999106066,0.9999999999992675
0.0,0.00911813346444375,0.9999999999992673
0.0,0.009207526929781433,0.9999999999992659
0.0,0.009296920395119116,0.9999999999992657
0.0,0.009967371385151745,0.9999999999992506
0.0,0.01005676485048943,0.9999999999992504
0.0,0.010861306038528584,0.9999999999992375
0.0,0.010995396236535109,0.9999999999992368
0.0,0.011040092969203951,0.9999999999992362
0.0,0.011129486434541635,0.999999999999236
0.0,0.01121887989987932,0.9999999999992346
0.0,0.011308273365217003,0.999999999999234
0.0,0.011576453761230053,0.9999999999992288
0.0,0.011665847226567739,0.9999999999992273
0.0,0.01220220801859384,0.9999999999992211
0.0,0.012291601483931524,0.9999999999992208
0.0,0.01242569168193805,0.9999999999992182
0.0,0.012515085147275734,0.999999999999218
0.0,0.012559781879944576,0.9999999999992177
0.0,0.01264917534528226,0.9999999999992175
0.0,0.013319626335314888,0.9999999999992029
0.0,0.013409019800652571,0.9999999999992022
0.0,0.013677200196665623,0.9999999999991964
0.0,0.013855987127340992,0.9999999999991944
0.0,0.014213560988691726,0.9999999999991886
0.0,0.014302954454029411,0.9999999999991871
0.0,0.014347651186698252,0.9999999999991864
0.0,0.014437044652035937,0.9999999999991855
0.0,0.014481741384704778,0.999999999999184
0.0,0.014571134850042461,0.9999999999991824
0.0,0.01474992178071783,0.9999999999991775
0.0,0.014839315246055513,0.9999999999991755
0.0,0.014884011978724356,0.9999999999991729
0.0,0.01497340544406204,0.9999999999991718
0.0,0.015062798909399723,0.9999999999991702
0.0,0.015152192374737406,0.99999999999917
0.0,0.015420372770750458,0.9999999999991651
0.0,0.015509766236088142,0.9999999999991649
0.0,0.015643856434094668,0.9999999999991609
0.0,0.015733249899432353,0.9999999999991596
0.0,0.015822643364770034,0.9999999999991589
0.0,0.0160014302954454,0.9999999999991571
0.0,0.016671881285478033,0.9999999999991449
0.0,0.0168506682161534,0.9999999999991434
0.0,0.01734233227551066,0.9999999999991316
0.0,0.017521119206186028,0.9999999999991283
0.0,0.01801278326554329,0.9999999999991227
0.0,0.01810217673088097,0.9999999999991216
0.0,0.0182362669288875,0.9999999999991191
0.0,0.01832566039422518,0.999999999999118
0.0,0.018593840790238233,0.999999999999112
0.0,0.018683234255575918,0.9999999999991112
0.0,0.01921959504760202,0.9999999999991005
0.0,0.019308988512939704,0.9999999999990992
0.0,0.019532472176283913,0.9999999999990934
0.0,0.0196218656416216,0.999999999999093
0.0,0.019979439502972332,0.9999999999990872
0.0,0.020068832968310017,0.9999999999990834
0.0,0.02011352970097886,0.9999999999990818
0.0,0.02020292316631654,0.9999999999990816
0.0,0.020515800294998436,0.9999999999990719
0.0,0.020694587225673803,0.9999999999990714
0.0,0.02136503821570643,0.999999999999055
0.0,0.021454431681044116,0.9999999999990548
0.0,0.021856702275063693,0.9999999999990474
0.0,0.022124882671076745,0.999999999999043
0.0,0.022214276136414426,0.9999999999990417
0.0,0.02230366960175211,0.999999999999041
0.0,0.02297412059178474,0.9999999999990339
0.0,0.023063514057122425,0.9999999999990317
0.0,0.02368926831448621,0.9999999999990159
0.0,0.023778661779823896,0.9999999999990157
0.0,0.024225629106512315,0.9999999999990026
0.0,0.024315022571849997,0.9999999999990015
0.0,0.02435971930451884,0.9999999999990008
0.0,0.024449112769856524,0.9999999999989988
0.0,0.025343047423233362,0.9999999999989786
0.0,0.025432440888571044,0.9999999999989782
0.0,0.02556653108657757,0.9999999999989764
0.0,0.02574531801725294,0.9999999999989724
0.0,0.025834711482590623,0.9999999999989722
0.0,0.026505162472623252,0.9999999999989617
0.0,0.026594555937960934,0.9999999999989608
0.0,0.02739909712600009,0.9999999999989371
0.0,0.027488490591337775,0.9999999999989369
0.0,0.0276225807893443,0.9999999999989335
0.0,0.027711974254681984,0.9999999999989311
0.0,0.027801367720019666,0.9999999999989286
0.0,0.02789076118535735,0.9999999999989246
0.0,0.028516515442721137,0.9999999999989029
0.0,0.028650605640727664,0.9999999999989022
0.0,0.02882939257140303,0.9999999999988971
0.0,0.029008179502078398,0.9999999999988936
0.0,0.030796048808832074,0.9999999999988323
0.0,0.03088544227416976,0.999999999998832
0.0,0.03218164752156617,0.9999999999987961
0.0,0.03227104098690386,0.9999999999987959
0.0,0.03253922138291691,0.9999999999987883
0.0,0.03262861484825459,0.9999999999987874
0.0,0.03271800831359228,0.9999999999987852
0.0,0.03280740177892996,0.9999999999987808
0.0,0.033567246234300276,0.9999999999987641
0.0,0.033656639699637954,0.9999999999987632
0.0,0.03428239395700174,0.9999999999987341
0.0,0.03437178742233943,0.999999999998733
0.0,0.035757386135073524,0.9999999999986928
0.0,0.03584677960041121,0.9999999999986919
0.0,0.03723237831314531,0.9999999999986371
0.0,0.03732177177848299,0.999999999998636
0.0,0.037634648907164885,0.9999999999986273
0.0,0.03772404237250257,0.9999999999986269
0.0,0.03821570643185983,0.9999999999986142
0.0,0.03830509989719751,0.999999999998612
