fpr,tpr,threshold
0.0,0.0,2.0
0.0,0.1518707717796493,1.0
0.0,0.17362971144553363,0.9999967787572668
0.0,0.19616181140411432,0.9999951353421735
0.0,0.1992544525748999,0.9999946455695073
0.0,0.1993372911776888,0.9999914243267741
0.0,0.20425238160983017,0.9999877985460829
0.0,0.21016153527543835,0.9999841749042073
0.0,0.21513185144277233,0.999962476948452
0.0,0.21698191357172442,0.9999605674704778
0.0,0.2181968797459616,0.9999576122906255
0.0,0.4859036310920889,0.9999555062542329
0.0,0.5584426342675687,0.9999506415964065
0.0,0.5600717934557504,0.999927138782686
0.0,0.5628883059505729,0.9999233993951802
0.0,0.6101063095402458,0.9999136064111926
0.0,0.6152699157807539,0.9999129287298801
0.0,0.6417506558056054,0.9999057085604307
0.0,0.6437663951401353,0.9998969519341725
0.0,0.6508905149799806,0.9998774028451219
0.0,0.652298771227392,0.9998758879281514
0.0,0.6533204473284551,0.9998660206552804
0.0,0.6551981223250034,0.9998635232463808
0.0,0.6639790142206268,0.9998137873088166
0.0,0.6666298495098716,0.9998122723918461
0.0,0.6681485572276681,0.9998024051189751
0.0,0.6683142344332459,0.9997837988854729
0.0,0.6714068756040315,0.9997289171637939
0.0,0.6714897142068204,0.9997201833491676
0.0,0.6739748722904874,0.999706948740721
0.0,0.6783100925031065,0.9996896001704226
0.0,0.6784205439734916,0.9996642350117687
0.0,0.6784757697086843,0.9996574518197002
0.0,0.6791937042661881,0.9996560868273499
0.0,0.6802429932348475,0.9996400642951745
0.0,0.6832804086704404,0.9996368430524413
0.0,0.6867596299875742,0.9996341184042769
0.0,0.6876984674858484,0.9996332593575079
0.0,0.6898246582907634,0.9996300381147748
0.0,0.6908739472594229,0.9996167698339786
0.0,0.6951539417368494,0.9996148547917535
0.0,0.7041281237056468,0.9996141967787808
0.0,0.7063095402457545,0.9996069569409917
0.0,0.7063371531133508,0.999606511796653
0.0,0.7065028303189286,0.9996048562823788
0.0,0.7065304431865249,0.9996032905539198
0.0,0.7092365042109623,0.999520125928564
0.0,0.7102305674444291,0.9995186110115934
0.0,0.7107275990611625,0.9995087437387224
0.0,0.7109761148695292,0.9994564907725031
0.0,0.7113350821482811,0.9994532695297699
0.0,0.7114455336186662,0.9993948141565614
0.0,0.7130470799392516,0.9992904269699318
0.0,0.7156426894933039,0.999283109803298
0.0,0.7219660361728566,0.9992787879704802
0.0,0.7311335082148281,0.9992714708038465
0.0,0.7311887339500207,0.999258324978584
0.0,0.7313267982880022,0.9992574410277953
0.0,0.7343642137235952,0.9992553114844026
0.0,0.734529890929173,0.9992510078119504
0.0,0.7347231810023471,0.9992501238611616
0.0,0.7386442082010217,0.9992364920513775
0.0,0.7388374982741958,0.9992335092552713
0.0,0.744111555985089,0.9992291748847439
0.0,0.7445533618666299,0.9992272708739898
0.0,0.7448571034101892,0.9992261920886377
0.0,0.7586911500759353,0.9992248530519259
0.0,0.759298633163054,0.9992199537073562
0.0,0.7794284136407565,0.9992175358852922
0.0,0.7829076349578904,0.999217047607845
0.0,0.7872428551705094,0.9992065769425449
0.0,0.7874361452436835,0.9992043900600298
0.0,0.7879607897280132,0.999203506109241
0.0,0.7921855584702472,0.9992027159470813
0.0,0.7923512356758249,0.9991970728933962
0.0,0.7929863316305399,0.9991961889426073
0.0,0.7934833632472732,0.9991795743367171
0.0,0.7948640066270882,0.9991733359554356
0.0,0.7955543283169957,0.9991722571700835
0.0,0.7972111003727738,0.999166018788802
0.0,0.7974596161811404,0.9991639288669613
0.0,0.7979842606654701,0.9991534582016611
0.0,0.7980947121358553,0.9990866852501868
0.0,0.7981223250034516,0.9990628617887773
0.0,0.8000552257351926,0.9989247322966555
0.0,0.8006627088223112,0.9989215110539222
0.0,0.8032030926411707,0.9988880590506427
0.0,0.8032859312439596,0.9988716135557716
0.0,0.8033411569791523,0.9988683923130385
0.0,0.8128399834322795,0.9988439351791583
0.0,0.8179759768051912,0.9988334645138582
0.0,0.8189424271710617,0.9987908164382745
0.0,0.8195499102581804,0.9987803457729745
0.0,0.8229186801049289,0.9987268543575202
0.0,0.8277233190666851,0.998687537364149
0.0,0.8278613834046665,0.9986756238125493
0.0,0.8295181554604446,0.9985132654344514
0.0,0.829932348474389,0.9982786468420214
0.0,0.8339914400110452,0.9982734834772518
0.0,0.8342951815546045,0.9982643263058594
0.0,0.8344608587601823,0.9982589718753668
0.0,0.8347369874361452,0.9982438445792441
0.0,0.8357310506696121,0.9981426478273095
0.0,0.8358967278751899,0.9978092221269629
0.0,0.8359243407427861,0.9977108647194333
0.0,0.8361728565511528,0.9975647232294704
0.0,0.8365870495650973,0.9975615019867373
0.0,0.8366146624326937,0.9974723610986145
0.0,0.8367251139030788,0.9974104236345506
0.0,0.837111694049427,0.9974072023918175
